Actual,Predicted
2457.77001953125,2325.9963
2501.2900390625,2397.812
2555.8701171875,2438.8035
2558.97998046875,2493.7012
2614.68994140625,2489.2651
2498.080078125,2552.423
2458.5400390625,2424.7837
2514.919921875,2423.7148
2578.28002929687,2457.1072
2738.64990234375,2512.21
2685.0,2662.355
2776.98999023437,2580.2861
2782.4599609375,2714.8164
2805.10009765625,2670.2952
2795.63989257813,2726.5637
2799.34008789062,2694.1758
2842.42993164063,2713.912
2845.6201171875,2745.5757
2784.81005859375,2741.7373
2787.88989257812,2689.3503
2810.419921875,2704.1135
2812.63989257812,2713.091
2854.64990234375,2716.7087
2909.9599609375,2759.3838
